Zoning,ParcelID,plu,ValueTotal,ValueLand,ValueBuilding,Use,geometry,OSMArea,ParcelArea,missing_valuation,missing_perc,taxCurrent,taxPotential
D-1-200,27373,019-0102-0312,319000.0,0.0,319000.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3080.727330614229,0.009657452447066547,5613.0,54.20728058538453
D-1-200,27374,019-0102-0413,406900.0,0.0,406900.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3929.617400711378,0.009657452447066547,7738.52,74.73438891067342
D-1-200,27375,019-0102-0414,266900.0,0.0,266900.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2577.574058122061,0.009657452447066546,7844.48,75.75769257196457
D-1-200,27376,019-0102-0612,365700.0,0.0,365700.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3531.730359892236,0.009657452447066546,6699.36,64.69875062577972
D-1-200,27377,019-0102-0613,406900.0,0.0,406900.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3929.617400711378,0.009657452447066547,7738.52,74.73438891067342
D-1-200,27378,019-0102-0717,382800.0,0.0,382800.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3696.8727967370737,0.009657452447066546,12862.08,124.21492597036567
D-1-200,27379,019-0102-0811,503900.0,0.0,503900.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,4866.390288076833,0.009657452447066547,9022.36,87.13301266031534
D-1-200,27380,019-0102-0913,406900.0,0.0,406900.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3929.617400711378,0.009657452447066547,7738.52,74.73438891067342
D-1-200,27381,019-0102-0914,266900.0,0.0,266900.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2577.574058122061,0.009657452447066546,4707.96,45.46689982269142
D-1-200,27382,019-0102-PH2,422400.0,0.0,422400.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,4079.3079136409096,0.009657452447066547,0.0,0.0
D-1-200,27383,019-0102-PH3,1103500.0,0.0,1103500.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,10656.998775337936,0.009657452447066547,0.0,0.0
D-1-200,27384,019-0102-1003,459900.0,0.0,459900.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,4441.462380405905,0.009657452447066546,7230.32,69.82647157707419
D-1-200,27385,019-0102-1215,385000.0,0.0,385000.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3718.1191921206205,0.009657452447066547,7168.08,69.22539173676877
D-1-200,27386,019-0102-1512,269500.0,0.0,269500.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2602.6834344844347,0.009657452447066547,7908.32,76.37422433618532
D-1-200,27387,019-0102-1612,277000.0,0.0,277000.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2675.114327837434,0.009657452447066547,8117.08,78.39031410903493
D-1-200,27388,019-0102-1701,504900.0,0.0,504900.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,4876.0477405239,0.009657452447066547,7899.2,76.28614836986807
D-1-200,27389,019-0102-1802,768800.0,0.0,768800.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,7424.649441304761,0.009657452447066547,11848.04,114.42188289094234
D-1-200,27390,019-0102-0407,363200.0,0.0,363200.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3507.5867287745696,0.009657452447066546,11083.96,107.0428166251877
D-1-200,27391,019-0102-0602,335400.0,0.0,335400.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3239.1095507461196,0.009657452447066546,5376.04,51.918850653527635
D-1-200,27392,019-0102-0616,274400.0,0.0,274400.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2650.0049514750604,0.009657452447066546,8095.0,78.17707755900369
D-1-200,27393,019-0102-0802,335400.0,0.0,335400.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3239.1095507461196,0.009657452447066546,9809.28,94.73265513996093
D-1-200,27394,019-0102-0812,365700.0,0.0,365700.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3531.730359892236,0.009657452447066546,11162.52,107.80150608942927
D-1-200,27395,019-0102-0814,266900.0,0.0,266900.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2577.574058122061,0.009657452447066546,7844.48,75.75769257196457
D-1-200,27396,019-0102-0818,449800.0,0.0,449800.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,4343.9221106905325,0.009657452447066546,7875.6,76.05823249211728
D-1-200,27397,019-0102-0902,331800.0,0.0,331800.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3204.3427219366804,0.009657452447066547,9598.08,92.69300118314048
D-1-200,27398,019-0102-1005,268700.0,0.0,268700.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2594.957472526781,0.009657452447066547,4734.52,45.723401759685515
